Time[s], MOSI, MISO, SCLK, CSC, PKT, RET
0.568680625000000, 0, 1, 1, 0, 0, 1
0.568681125000000, 0, 1, 0, 0, 0, 1
0.568691875000000, 1, 1, 0, 0, 0, 1
0.568693375000000, 1, 0, 1, 0, 0, 1
0.568693875000000, 1, 0, 0, 0, 0, 1
0.568701125000000, 0, 0, 0, 0, 0, 1
0.568702125000000, 0, 0, 1, 0, 0, 1
0.568702625000000, 0, 0, 0, 0, 0, 1
0.568710875000000, 0, 0, 1, 0, 0, 1
0.568711375000000, 0, 0, 0, 0, 0, 1
0.568718125000000, 1, 0, 0, 0, 0, 1
0.568719625000000, 1, 0, 1, 0, 0, 1
0.568720125000000, 1, 0, 0, 0, 0, 1
0.568727500000000, 0, 0, 0, 0, 0, 1
0.568728375000000, 0, 0, 1, 0, 0, 1
0.568729000000000, 0, 0, 0, 0, 0, 1
0.568737250000000, 0, 0, 1, 0, 0, 1
0.568737750000000, 0, 0, 0, 0, 0, 1
0.568746000000000, 0, 0, 1, 0, 0, 1
0.568746500000000, 0, 0, 0, 0, 0, 1
0.568754750000000, 0, 1, 1, 0, 0, 1
0.568755250000000, 0, 1, 0, 0, 0, 1
0.568759625000000, 0, 1, 0, 1, 0, 1
0.568764000000000, 0, 1, 0, 0, 0, 1
0.568772250000000, 0, 0, 1, 0, 0, 1
0.568772875000000, 0, 0, 0, 0, 0, 1
0.568781125000000, 0, 0, 1, 0, 0, 1
0.568781625000000, 0, 0, 0, 0, 0, 1
0.568789875000000, 0, 0, 1, 0, 0, 1
0.568790375000000, 0, 0, 0, 0, 0, 1
0.568798625000000, 0, 0, 1, 0, 0, 1
0.568799125000000, 0, 0, 0, 0, 0, 1
0.568806000000000, 1, 0, 0, 0, 0, 1
0.568807375000000, 1, 0, 1, 0, 0, 1
0.568808000000000, 1, 0, 0, 0, 0, 1
0.568815250000000, 0, 0, 0, 0, 0, 1
0.568816250000000, 0, 0, 1, 0, 0, 1
0.568816750000000, 0, 0, 0, 0, 0, 1
0.568825000000000, 0, 0, 1, 0, 0, 1
0.568825500000000, 0, 0, 0, 0, 0, 1
0.568832250000000, 1, 0, 0, 0, 0, 1
0.568833750000000, 1, 1, 1, 0, 0, 1
0.568834250000000, 1, 1, 0, 0, 0, 1
0.568845500000000, 0, 1, 0, 0, 0, 1
0.568846375000000, 0, 0, 1, 0, 0, 1
0.568847000000000, 0, 0, 0, 0, 0, 1
0.568853750000000, 1, 0, 0, 0, 0, 1
0.568855250000000, 1, 0, 1, 0, 0, 1
0.568855750000000, 1, 0, 0, 0, 0, 1
0.568863000000000, 0, 0, 0, 0, 0, 1
0.568864000000000, 0, 0, 1, 0, 0, 1
0.568864500000000, 0, 0, 0, 0, 0, 1
0.568872750000000, 0, 0, 1, 0, 0, 1
0.568873250000000, 0, 0, 0, 0, 0, 1
0.568880125000000, 1, 0, 0, 0, 0, 1
0.568881500000000, 1, 0, 1, 0, 0, 1
0.568882000000000, 1, 0, 0, 0, 0, 1
0.568889375000000, 0, 0, 0, 0, 0, 1
0.568890250000000, 0, 0, 1, 0, 0, 1
0.568890875000000, 0, 0, 0, 0, 0, 1
0.568899125000000, 0, 0, 1, 0, 0, 1
0.568899625000000, 0, 0, 0, 0, 0, 1
0.568907875000000, 0, 1, 1, 0, 0, 1
0.568908375000000, 0, 1, 0, 0, 0, 1
0.568920500000000, 0, 0, 1, 0, 0, 1
0.568921125000000, 0, 0, 0, 0, 0, 1
0.568929250000000, 0, 0, 1, 0, 0, 1
0.568929875000000, 0, 0, 0, 0, 0, 1
0.568938125000000, 0, 0, 1, 0, 0, 1
0.568938625000000, 0, 0, 0, 0, 0, 1
0.568946875000000, 0, 0, 1, 0, 0, 1
0.568947375000000, 0, 0, 0, 0, 0, 1
0.568955625000000, 0, 0, 1, 0, 0, 1
0.568956125000000, 0, 0, 0, 0, 0, 1
0.568964375000000, 0, 0, 1, 0, 0, 1
0.568965000000000, 0, 0, 0, 0, 0, 1
0.568973250000000, 0, 0, 1, 0, 0, 1
0.568973750000000, 0, 0, 0, 0, 0, 1
0.568982000000000, 0, 1, 1, 0, 0, 1
0.568982500000000, 0, 1, 0, 0, 0, 1
0.568986875000000, 0, 1, 0, 1, 0, 1
0.568991750000000, 0, 1, 0, 0, 0, 1
0.569000000000000, 0, 0, 1, 0, 0, 1
0.569000500000000, 0, 0, 0, 0, 0, 1
0.569008750000000, 0, 0, 1, 0, 0, 1
0.569009375000000, 0, 0, 0, 0, 0, 1
0.569017625000000, 0, 0, 1, 0, 0, 1
0.569018125000000, 0, 0, 0, 0, 0, 1
0.569026375000000, 0, 0, 1, 0, 0, 1
0.569026875000000, 0, 0, 0, 0, 0, 1
0.569033625000000, 1, 0, 0, 0, 0, 1
0.569035125000000, 1, 0, 1, 0, 0, 1
0.569035625000000, 1, 0, 0, 0, 0, 1
0.569043000000000, 0, 0, 0, 0, 0, 1
0.569043875000000, 0, 0, 1, 0, 0, 1
0.569044375000000, 0, 0, 0, 0, 0, 1
0.569051250000000, 1, 0, 0, 0, 0, 1
0.569052625000000, 1, 0, 1, 0, 0, 1
0.569053250000000, 1, 0, 0, 0, 0, 1
0.569060500000000, 0, 0, 0, 0, 0, 1
0.569061500000000, 0, 1, 1, 0, 0, 1
0.569062000000000, 0, 1, 0, 0, 0, 1
